#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-04-07T09:56:48 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-04-07T09:56:48	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.all=2&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/ApJS/220/6/uvgal&-order=I&-out=PGC&-out=RAJ2000&-out=DEJ2000&-out=amaj&-out=bmin&-out=PA&-out=MT&-out=e_MT&-out=Dist&-out=AsyFUV&-out.all=2&-out=e_AsyFUV&-out=AsyNUV&-out=e_AsyNUV&-out=D25FUV&-out=e_D25FUV&-out=D25NUV&-out=e_D25NUV&-out=logFUV&-out=logNUV&-out=RadFUV&-out=RadNUV&-out=C31FUV&-out=C31NUV&-out.all=2&-out=C42FUV&-out=C42NUV&-out=Bmag&-out=e_Bmag&-out=Imag&-out=e_Imag&-out=U-B&-out=B-V&-out=Jmag&-out=e_Jmag&-out=Hmag&-out=e_Hmag&-out=Kmag&-out.all=2&-out=e_Kmag&-out=l_F12&-out=F12&-out=e_F12&-out=l_F25&-out=F25&-out=e_F25&-out=l_F60&-out=F60&-out=e_F60&-out=l_F100&-out=F100&-out=e_F100&-out=GdP07&-out=Simbad&Simbad=Simbad&-out=NED&NED=NED&-out=LEDA&LEDA=LEDA&-out.all=2&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_22200006
#Name: J/ApJS/220/6
#Title: Updated catalog of GALEX nearby galaxies (Bai+, 2015)
#INFO	ivoid=ivo://cds.vizier/j/apjs/220/6	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/220/6	    IVOID of underlying data collection
#INFO	creator=Bai Y.	    First author or institution
#INFO	cites=bibcode:2015ApJS..220....6B	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2015	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/220/6	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.22200006	    Dataset identifier that can be used for citation
#INFO	publication_date=2017-06-30	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_220_6_uvgal:
#Name: J/ApJS/220/6/uvgal
#Title: Our UV data and archival optical  and IR data for the GALEX sample of nearby galaxies
#Column	PGC	(I7)	[12/4555172] PGC number	[ucd=meta.id]
#Column	RAJ2000	(A12)	HyperLeda Hour of Right Ascension (J2000) (1)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A12)	HyperLeda Degree of Declination (J2000) (1)	[ucd=pos.eq.dec;meta.main]
#Column	amaj	(F5.1)	[1/178] HyperLeda Major-axis diameter of the D25 ellipse	[ucd=phys.angSize]
#Column	bmin	(F4.1)	[0.1/69.2] HyperLeda Minor-axis diameter of the D25 ellipse	[ucd=phys.angSize]
#Column	PA	(I3)	? HyperLeda Position angle of the D25 ellipse (2)	[ucd=pos.posAng]
#Column	MT	(F4.1)	[-5/10]? HyperLeda Morphological type T	[ucd=src.morph.type]
#Column	e_MT	(F4.1)	? Uncertainty in MT	[ucd=stat.error]
#Column	Dist	(F7.2)	[0.4/299]? Distance to the galaxy (3)	[ucd=pos.distance;pos.heliocentric]
#Column	AsyFUV	(F5.2)	? Asymptotic FUV band magnitude (1)	[ucd=phot.mag;em.UV]
#Column	e_AsyFUV	(F5.2)	? Uncertainty in AsyFUV (2)	[ucd=stat.error]
#Column	AsyNUV	(F5.2)	? Asymptotic NUV band magnitude (1)	[ucd=phot.mag;em.UV]
#Column	e_AsyNUV	(F5.2)	? Uncertainty in AsyNUV (2)	[ucd=stat.error]
#Column	D25FUV	(F5.2)	[8/22.3]? D25 ellipse FUV band magnitude (1)	[ucd=phot.mag;em.UV]
#Column	e_D25FUV	(F5.2)	[0.01/2]? Uncertainty in D25FUV (2)	[ucd=stat.error]
#Column	D25NUV	(F5.2)	[7.5/21.3]? D25 ellipse NUV band magnitude (1)	[ucd=phot.mag;em.UV]
#Column	e_D25NUV	(F5.2)	[0.01/1]? Uncertainty in D25NUV (2)	[ucd=stat.error]
#Column	logFUV	(F6.3)	[31.6/37.4]? Log of the FUV luminosity	[ucd=phys.luminosity;em.UV]
#Column	logNUV	(F6.3)	[30.7/37.4]? Log of the NUV luminosity	[ucd=phys.luminosity;em.UV]
#Column	RadFUV	(F7.2)	[1.8/1583]? Effective FUV radius (3)	[ucd=phys.angSize;em.UV.100-200nm]
#Column	RadNUV	(F7.2)	[2.6/1559]? Effective NUV radius (3)	[ucd=phys.angSize;em.UV.200-300nm]
#Column	C31FUV	(F6.2)	[-30/88.3]? C31 concentration index in the FUV	[ucd=meta.code;spect.index;em.UV.100-200nm]
#Column	C31NUV	(F5.2)	[1.2/36.5]? C31 concentration index in the NUV	[ucd=meta.code;spect.index;em.UV.200-300nm]
#Column	C42FUV	(F5.2)	[0.6/9.6]? C42 concentration index in the FUV	[ucd=meta.code;spect.index;em.UV.100-200nm]
#Column	C42NUV	(F5.2)	[0.5/9]? C42 concentration index in the NUV	[ucd=meta.code;spect.index;em.UV.200-300nm]
#Column	Bmag	(F5.2)	[4/22]? HyperLeda total B magnitude (1)	[ucd=phot.mag;em.opt.B]
#Column	e_Bmag	(F5.2)	[0.02/2.4]? Uncertainty in Bmag	[ucd=stat.error;phot.mag;em.opt.B]
#Column	Imag	(F5.2)	[6.6/23]? HyperLeda total I magnitude (1)	[ucd=phot.mag;em.opt.I]
#Column	e_Imag	(F5.2)	[0.02/7]? Uncertainty in Imag	[ucd=stat.error;phot.mag;em.opt.I]
#Column	U-B	(F5.2)	[-0.8/0.8]? HyperLeda (U-B) color index (1)	[ucd=phot.color;em.opt.U;em.opt.B]
#Column	B-V	(F5.2)	[0.07/1.2]? HyperLeda (B-V) color index (1)	[ucd=phot.color;em.opt.B;em.opt.V]
#Column	Jmag	(F5.2)	[2/16.8]? 2MASS J band total magnitude (1)(2)	[ucd=phot.mag;em.IR.J]
#Column	e_Jmag	(F5.2)	[0/0.7]? Uncertainty in Jmag	[ucd=stat.error;phot.mag;em.IR.J]
#Column	Hmag	(F5.2)	[1.2/81]? 2MASS H band total magnitude (1)(2)	[ucd=phot.mag;em.IR.H]
#Column	e_Hmag	(F5.2)	[0.01/0.7]? Uncertainty in Hmag	[ucd=stat.error;phot.mag;em.IR.H]
#Column	Kmag	(F5.2)	[0.9/16.7]? 2MASS K band total magnitude (1)(2)	[ucd=phot.mag;em.IR.K]
#Column	e_Kmag	(F5.2)	[0.01/1.1]? Uncertainty in Kmag	[ucd=stat.error;phot.mag;em.IR.K]
#Column	l_F12	(A1)	[01]? Upper limit flag on F12 (3)	[ucd=meta.code.error]
#Column	F12	(F6.2)	[0.02/163]? IRAS 12 micron flux density	[ucd=phot.flux.density;em.IR.8-15um]
#Column	e_F12	(F5.2)	[0.01/24.5]? Uncertainty in F12 (1)(4)	[ucd=stat.error]
#Column	l_F25	(A1)	[01]? Upper limit flag on F25 (3)	[ucd=meta.code.error]
#Column	F25	(F6.2)	[0.01/285]? IRAS 25 micron flux density	[ucd=phot.flux.density;em.IR.15-30um]
#Column	e_F25	(F5.2)	[0.01/43]? Uncertainty in F25 (1)(4)	[ucd=stat.error]
#Column	l_F60	(A1)	[01]? Upper limit flag on F60 (3)	[ucd=meta.code.error]
#Column	F60	(F7.2)	[0.01/1270]? IRAS 60 micron flux density	[ucd=phot.flux.density;em.IR.30-60um]
#Column	e_F60	(F6.2)	[0.02/250]? Uncertainty in F60 (1)(4)	[ucd=stat.error]
#Column	l_F100	(A1)	[01]? Upper limit flag on F100 (3)	[ucd=meta.code.error]
#Column	F100	(F7.2)	[0.05/2930]? IRAS 100 micron flux density	[ucd=phot.flux.density;em.IR.60-100um]
#Column	e_F100	(F6.2)	[0.04/465]? Uncertainty in F100 (1)(4)	[ucd=stat.error]
#Column	GdP07	(I3)	Source within 15" in the GALEX catalog of Gil de Paz+, 2007, J/ApJS/173/185	[ucd=meta.ref.url]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
#Column	NED	(A3)	Simbad column added by the CDS	[ucd=meta.ref.url]
#Column	LEDA	(A4)	Simbad column added by the CDS	[ucd=meta.ref.url]
PGC	RAJ2000	DEJ2000	amaj	bmin	PA	MT	e_MT	Dist	AsyFUV	e_AsyFUV	AsyNUV	e_AsyNUV	D25FUV	e_D25FUV	D25NUV	e_D25NUV	logFUV	logNUV	RadFUV	RadNUV	C31FUV	C31NUV	C42FUV	C42NUV	Bmag	e_Bmag	Imag	e_Imag	U-B	B-V	Jmag	e_Jmag	Hmag	e_Hmag	Kmag	e_Kmag	l_F12	F12	e_F12	l_F25	F25	e_F25	l_F60	F60	e_F60	l_F100	F100	e_F100	GdP07	Simbad	NED	LEDA
  13161	03 33 09.324	-35 43 08.69	  1.1	 0.3	153	 7.1	 3.3	  22.00	18.70	 0.02	18.38	 0.02	18.75	 0.02	18.48	 0.01	34.129	34.078	   8.06	   8.59	  2.22	 2.26	 2.18	 2.25	16.52	 0.29	15.88	 0.10	     	     	 9.32	 0.02	 8.64	 0.02	 8.42	 0.02	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  13179	03 33 36.396	-36 08 25.84	 12.0	 6.2	 20	 3.2	 0.6	  18.00	12.30	 0.02	11.95	 0.01	12.38	 0.01	12.01	 0.01	36.520	36.482	 135.16	 128.38	  1.76	 1.86	 1.57	 1.94	10.28	 0.17	 8.34	 0.05	 0.14	 0.67	 7.34	 0.03	 6.73	 0.03	 6.36	 0.04	0	  4.42	 0.66	0	 13.10	 1.96	0	  84.20	 12.60	0	 185.00	 27.80	  1	Simbad	NED	LEDA
  13218	03 34 17.724	-06 15 54.04	  1.2	 0.8	 44	-2.9	 1.5	  76.00	20.09	 0.08	18.46	 0.16	20.09	 0.14	18.70	 0.04	34.646	35.120	   6.12	  13.79	  3.25	 4.02	 3.16	 3.75	14.52	 0.38	12.76	 0.12	     	     	11.14	 0.03	10.42	 0.03	10.35	 0.04	0	  0.50	 0.04	0	  1.44	 0.09	0	   5.89	  0.47	0	   9.92	  0.79	  1	Simbad	NED	LEDA
  13222	03 34 19.596	-26 53 17.12	  1.3	 0.2	 76	 4.7	 1.0	 191.00	19.08	 0.04	18.77	 0.01	19.41	 0.02	19.11	 0.01	35.855	35.804	  10.76	  10.99	  1.80	 1.82	 1.70	 1.66	16.42	 0.37	14.53	 0.25	     	     	10.51	 0.02	 9.83	 0.02	 9.57	 0.04	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  13230	03 34 29.496	-35 32 47.36	  1.3	 1.0	176	-2.4	 1.0	  19.00	21.59	 0.20	18.91	 0.04	21.60	 0.08	19.06	 0.01	32.848	33.740	  11.65	  15.38	  2.79	 3.10	 2.80	 3.05	14.45	 0.10	     	     	     	     	12.40	 0.04	11.98	 0.08	11.79	 0.11	 	      	     	 	      	     	 	       	      	 	       	      	  1	Simbad	NED	LEDA
  13232	03 34 30.864	-34 17 51.00	  1.2	 0.5	154	-3.0	 0.7	  17.00	     	     	19.33	 0.08	     	     	19.54	 0.05	      	33.464	       	  11.15	      	 3.08	     	 3.01	15.48	 0.30	     	     	     	     	12.36	 0.03	11.71	 0.04	11.60	 0.07	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  13250	03 34 57.288	-32 38 23.93	  1.4	 0.7	161	 9.3	 2.4	  22.00	17.28	 0.03	16.81	 0.02	17.30	 0.01	16.90	 0.01	34.715	34.725	   8.91	  10.07	  2.01	 2.32	 1.93	 2.38	14.44	 0.24	13.45	 0.09	     	     	 8.43	 0.01	 7.75	 0.01	 7.42	 0.02	1	  0.25	     	1	  0.28	     	0	   2.31	  0.18	0	   5.96	  0.48	  0	Simbad	NED	LEDA
  13252	03 34 59.196	-35 10 15.96	  1.2	 1.1	   	-3.6	 1.7	  19.00	19.65	 0.05	18.09	 0.04	19.67	 0.03	18.16	 0.01	33.638	34.086	  15.08	  13.71	  3.11	 3.59	 3.10	 3.46	14.05	 0.08	12.19	 0.08	 0.31	 0.85	11.42	 0.02	10.76	 0.03	10.59	 0.05	 	      	     	 	      	     	 	       	      	 	       	      	  1	Simbad	NED	LEDA
  13266	03 35 16.836	-35 15 56.23	  2.3	 1.0	 90	-2.2	 0.8	  20.00	18.83	 0.09	17.06	 0.02	18.78	 0.01	17.13	 0.01	34.005	34.534	   4.07	  13.01	  4.30	 4.76	 4.02	 4.16	13.11	 0.07	11.27	 0.09	 0.31	 0.77	10.51	 0.02	 9.88	 0.02	 9.60	 0.03	1	  0.03	     	1	  0.02	     	1	   0.03	      	1	   0.09	      	  1	Simbad	NED	LEDA
  13267	03 35 16.584	-35 13 34.79	  2.9	 2.7	   	-4.5	 1.0	  20.00	17.78	 0.07	16.31	 0.03	17.84	 0.01	16.40	 0.01	34.398	34.810	  20.73	  26.14	  5.24	 4.32	 4.46	 4.00	11.94	 0.19	10.01	 0.07	 0.45	 0.91	 9.04	 0.01	 8.35	 0.01	 8.16	 0.02	1	  0.03	     	1	  0.02	     	1	   0.02	      	1	   0.05	      	  1	Simbad	NED	LEDA
  13269	03 35 20.328	-32 36 08.14	  1.5	 1.3	 99	-2.0	 0.8	  14.00	20.18	 0.15	17.94	 0.06	20.36	 0.08	18.11	 0.01	33.167	33.887	  21.14	  21.40	  3.35	 3.08	 3.14	 3.03	13.76	 0.19	11.93	 0.09	     	     	10.32	 0.02	 9.62	 0.02	 9.43	 0.03	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  13277	03 35 30.948	-34 26 49.49	  2.6	 0.8	 83	-2.1	 1.4	  21.00	19.05	 0.08	17.34	 0.04	19.00	 0.03	17.40	 0.01	33.946	34.450	  11.94	  13.24	  3.14	 3.30	 3.08	 3.18	12.93	 0.21	11.17	 0.34	     	     	13.30	 0.08	12.44	 0.09	12.30	 0.14	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  13281	03 35 33.108	-32 27 53.68	  1.7	 1.0	 58	-2.6	 0.8	  19.00	18.00	 0.06	16.89	 0.01	18.00	 0.01	17.01	 0.01	34.268	34.534	   4.17	   7.37	  2.73	 5.66	 2.75	 4.58	13.78	 0.10	12.21	 0.07	     	     	12.42	 0.04	11.80	 0.06	11.54	 0.08	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  13299	03 36 03.816	-35 26 28.18	  2.7	 2.6	   	-4.8	 0.5	  17.00	18.11	 0.03	16.37	 0.02	18.13	 0.01	16.45	 0.01	34.160	34.678	  22.71	  27.16	  3.87	 3.61	 3.71	 3.47	11.79	 0.16	 9.86	 0.08	 0.36	 0.88	 9.07	 0.01	 8.44	 0.01	 8.24	 0.02	1	  0.03	     	1	  0.02	     	1	   0.03	      	0	   0.14	  0.05	  1	Simbad	NED	LEDA
  13308	03 36 21.348	-06 42 56.05	  1.3	 0.8	  0	 9.0	 0.5	  43.00	16.31	 0.04	16.16	 0.04	16.74	 0.01	16.56	 0.01	35.680	35.563	  25.13	  24.14	  2.43	 2.56	 2.57	 2.64	15.51	 0.36	14.55	 0.48	     	     	12.42	 0.04	11.96	 0.07	11.83	 0.11	 	      	     	 	      	     	 	       	      	 	       	      	  1	Simbad	NED	LEDA
  13318	03 36 27.576	-34 58 34.07	  4.6	 2.2	  6	-2.3	 0.7	  21.00	16.81	 0.17	15.42	 0.05	16.92	 0.01	15.52	 0.01	34.845	35.223	  33.44	  34.34	  4.76	 3.85	 4.23	 3.67	10.83	 0.10	 8.65	 0.13	 0.44	 0.92	 7.75	 0.02	 7.12	 0.02	 6.86	 0.02	0	  0.12	 0.03	1	  0.08	     	0	   1.08	  0.07	0	   3.12	  0.22	  1	Simbad	NED	LEDA
  13321	03 36 31.716	-35 17 42.76	  2.6	 1.0	139	-2.1	 0.7	  22.00	18.40	 0.03	16.84	 0.02	18.43	 0.01	16.93	 0.01	34.249	34.695	  12.06	  14.92	  3.75	 3.77	 3.55	 3.58	12.37	 0.14	10.24	 0.12	 0.45	 0.93	 9.32	 0.02	 8.64	 0.02	 8.42	 0.02	1	  0.02	     	1	  0.02	     	1	   0.02	      	1	   0.07	      	  1	Simbad	NED	LEDA
  13330	03 36 45.216	-36 15 22.14	  2.2	 1.7	  9	 0.1	 1.2	  18.00	     	     	17.83	 0.08	     	     	17.93	 0.02	      	34.119	       	  24.66	      	 2.99	     	 3.01	13.58	 0.29	11.76	 0.08	     	     	12.27	 0.04	11.66	 0.05	11.37	 0.07	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  13333	03 36 46.188	-35 59 57.23	  3.6	 1.3	 25	-0.7	 1.0	  16.00	16.82	 0.03	15.68	 0.01	16.83	 0.01	15.72	 0.01	34.596	34.875	  11.06	  15.65	  2.93	 3.76	 2.96	 3.44	12.02	 0.13	10.04	 0.07	 0.32	 0.85	 8.97	 0.01	 8.31	 0.01	 8.07	 0.01	0	  0.49	 0.03	0	  1.43	 0.02	0	   5.40	  0.38	0	   9.64	  0.39	  1	Simbad	NED	LEDA
  13335	03 36 47.484	-34 44 22.63	  2.8	 0.8	176	-1.9	 0.7	  20.00	19.38	 0.15	17.44	 0.04	19.35	 0.04	17.54	 0.01	33.779	34.377	  13.20	  16.52	  2.99	 3.12	 3.08	 3.12	13.23	 0.07	11.31	 0.07	 0.31	 0.89	10.51	 0.02	 9.83	 0.02	 9.56	 0.04	 	      	     	 	      	     	 	       	      	 	       	      	  1	Simbad	NED	LEDA
  13342	03 36 53.856	-24 54 46.01	  1.2	 0.5	 54	-1.0	 2.0	  24.00	16.55	 0.02	16.24	 0.02	16.57	 0.01	16.29	 0.01	35.075	35.022	   6.23	   7.18	  2.47	 2.54	 2.42	 2.46	15.11	 0.17	14.15	 0.09	     	     	10.63	 0.02	 9.93	 0.02	 9.70	 0.03	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  13343	03 36 54.288	-35 22 28.70	  1.1	 1.0	   	-2.8	 0.6	  20.00	20.65	 0.09	18.79	 0.03	20.57	 0.04	18.92	 0.01	33.251	33.817	  10.12	  13.55	  3.72	 3.60	 3.51	 3.44	14.76	 0.06	12.95	 0.07	     	     	12.36	 0.03	11.70	 0.04	11.61	 0.08	 	      	     	 	      	     	 	       	      	 	       	      	  1	Simbad	NED	LEDA
  13344	03 36 57.060	-35 30 23.87	  3.0	 2.9	   	-2.8	 0.5	  19.00	16.71	 0.05	15.75	 0.07	16.54	 0.01	15.67	 0.01	34.820	35.027	   6.55	   9.26	  3.36	 5.26	 3.54	 4.42	11.72	 0.12	 9.42	 0.08	 0.49	 0.98	 8.43	 0.01	 7.75	 0.01	 7.43	 0.02	0	  0.16	 0.04	0	  0.13	 0.03	0	   2.16	  0.13	0	   6.04	  0.24	  1	Simbad	NED	LEDA
  13354	03 37 08.976	-35 11 42.36	  2.0	 1.3	 23	-2.8	 0.6	  20.00	19.34	 0.08	17.69	 0.04	19.30	 0.02	17.79	 0.01	33.813	34.296	  13.98	  17.99	  3.42	 3.53	 3.34	 3.42	13.73	 0.21	11.66	 0.08	 0.26	 0.93	10.87	 0.02	10.28	 0.03	10.03	 0.04	1	  0.02	     	1	  0.02	     	1	   0.01	      	1	   0.12	      	  1	Simbad	NED	LEDA
  13360	03 37 11.712	-35 44 45.67	  2.6	 1.4	 28	-2.8	 0.7	  21.00	18.87	 0.04	16.87	 0.02	18.80	 0.01	16.91	 0.01	34.033	34.655	  11.11	  14.70	  4.07	 4.13	 3.80	 3.79	12.38	 0.12	10.37	 0.07	 0.37	 0.91	 9.47	 0.01	 8.85	 0.01	 8.63	 0.02	1	  0.03	     	1	  0.03	     	1	   0.03	      	1	   0.10	      	  1	Simbad	NED	LEDA
  13368	03 37 28.308	-24 30 04.61	  3.4	 2.1	  4	 5.9	 0.4	  11.00	13.37	 0.02	12.89	 0.01	13.39	 0.01	12.92	 0.01	35.654	35.669	  27.73	  27.39	  2.68	 2.79	 2.58	 2.69	11.38	 0.08	10.09	 0.06	-0.19	 0.49	 9.44	 0.02	 8.79	 0.02	 8.56	 0.03	0	  1.20	 0.03	0	  2.03	 0.03	0	  17.50	  0.02	0	  35.00	  0.08	  1	Simbad	NED	LEDA
  13377	03 37 39.216	-18 20 21.80	  2.0	 0.8	 85	-2.0	 0.4	  26.00	19.81	 0.40	17.87	 0.12	19.83	 0.15	17.95	 0.03	33.831	34.428	   6.73	  11.17	  3.23	 4.07	 3.01	 3.66	13.19	 0.14	11.17	 0.08	 0.30	 0.91	10.27	 0.02	 9.58	 0.02	 9.42	 0.03	 	      	     	 	      	     	 	       	      	 	       	      	  1	Simbad	NED	LEDA
  13381	03 37 43.320	-22 54 29.12	  1.3	 0.6	135	 3.1	 1.5	  19.00	     	     	17.36	 0.03	     	     	17.55	 0.01	      	34.361	       	  15.49	      	 2.30	     	 2.25	15.15	 0.57	13.19	 0.08	     	     	11.73	 0.04	11.22	 0.05	10.97	 0.09	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  13386	03 37 52.176	-19 00 29.99	  1.4	 0.5	 21	 0.4	 1.5	  16.00	17.34	 0.02	16.79	 0.03	17.46	 0.02	16.94	 0.01	34.404	34.446	  10.90	  10.99	  3.45	 3.19	 3.20	 3.12	14.63	 0.20	12.58	 0.10	 0.17	 0.76	11.40	 0.04	10.75	 0.05	10.51	 0.07	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  13399	03 38 09.168	-34 31 06.89	  1.2	 0.6	136	-2.2	 0.9	  21.00	21.52	 0.30	19.36	 0.05	21.30	 0.15	19.54	 0.03	32.951	33.637	   7.88	  12.49	  2.70	 3.17	 2.65	 3.06	15.39	 0.16	14.02	 0.08	     	     	13.67	 0.09	13.31	 0.14	12.99	 0.21	 	      	     	 	      	     	 	       	      	 	       	      	  1	Simbad	NED	LEDA
  13404	03 38 13.632	-33 07 38.10	  1.3	 0.5	 21	-3.0	 0.6	  21.00	21.06	 0.24	18.99	 0.03	21.00	 0.15	19.19	 0.03	33.150	33.803	  11.31	  13.13	  2.49	 2.78	 2.37	 2.77	14.96	 0.33	13.26	 0.08	     	     	     	     	     	     	     	     	1	  0.25	     	1	  0.25	     	0	   0.86	  0.08	0	   2.08	  0.21	  0	Simbad	NED	LEDA
  13418	03 38 29.076	-35 27 02.27	  8.5	 7.8	   	-4.6	 0.5	  21.00	14.96	 0.05	14.31	 0.03	14.99	 0.01	14.36	 0.01	35.585	35.666	  27.75	  52.48	 11.28	 8.69	 6.29	 5.75	10.38	 0.34	     	     	 0.49	 0.95	 7.20	 0.02	 6.55	 0.02	 6.31	 0.03	0	  0.10	 0.03	1	  0.02	     	1	   0.03	      	0	   0.30	  0.08	  1	Simbad	NED	LEDA
  13425	03 38 38.580	-18 25 40.48	  1.9	 1.2	161	-2.0	 0.5	  28.00	19.13	 0.18	17.48	 0.04	19.09	 0.08	17.55	 0.02	34.175	34.657	   8.19	  13.84	  3.06	 4.13	 2.98	 3.79	12.73	 0.19	10.70	 0.08	 0.39	 0.89	10.02	 0.01	 9.34	 0.02	 9.16	 0.03	 	      	     	 	      	     	 	       	      	 	       	      	  1	Simbad	NED	LEDA
  13427	03 38 46.428	-24 59 57.77	  1.1	 0.6	141	-2.2	 1.8	 242.00	20.99	 0.46	19.64	 0.19	20.90	 0.21	20.02	 0.08	35.299	35.662	   6.19	  14.62	  3.47	 3.93	 3.29	 3.52	15.21	 0.19	13.23	 0.09	     	     	 9.01	 0.01	 8.32	 0.01	 8.13	 0.02	 	      	     	 	      	     	 	       	      	 	       	      	  0	Simbad	NED	LEDA
  13433	03 38 51.900	-35 35 39.26	  5.0	 4.4	163	-4.8	 0.5	  20.00	16.37	 0.05	15.21	 0.03	16.39	 0.01	15.27	 0.01	34.996	35.284	  18.99	  29.96	  8.41	 6.86	 5.60	 5.11	10.84	 0.23	 8.69	 0.14	 0.55	 0.96	 7.76	 0.02	 7.08	 0.02	 6.82	 0.02	0	  0.10	 0.04	1	  0.03	     	1	   0.03	      	0	   0.27	  0.06	  1	Simbad	NED	LEDA
  13436	03 38 52.980	-18 21 15.08	  1.2	 0.6	 65	-1.7	 1.0	  59.00	20.12	 0.14	18.66	 0.11	20.05	 0.16	18.70	 0.05	34.426	34.835	   6.32	   8.21	  2.42	 3.56	 2.44	 3.46	14.11	 0.10	12.13	 0.08	 0.37	 0.97	11.10	 0.02	10.41	 0.02	10.20	 0.04	1	  0.33	     	1	  0.26	     	1	   0.51	      	0	   1.25	  0.26	  1	Simbad	NED	LEDA
  13444	03 39 06.876	-18 17 31.96	  1.5	 0.6	  5	-2.0	 0.4	  59.00	19.12	 0.16	17.89	 0.09	19.02	 0.08	17.88	 0.03	34.828	35.142	   6.09	   7.23	  2.45	 2.98	 2.51	 3.01	13.54	 0.12	11.59	 0.08	 0.40	 0.94	10.58	 0.02	 9.90	 0.02	 9.68	 0.03	 	      	     	 	      	     	 	       	      	 	       	      	  1	Simbad	NED	LEDA
  13457	03 39 21.852	-22 43 28.96	  2.5	 0.9	132	-1.9	 1.1	  20.00	     	     	17.09	 0.05	     	     	17.13	 0.01	      	34.493	       	  17.05	      	 2.49	     	 2.58	13.02	 0.12	11.11	 0.08	 0.35	 0.80	 9.87	 0.01	 9.20	 0.02	 9.02	 0.02	1	  0.25	     	1	  0.25	     	0	   0.54	  0.04	0	   2.87	  0.23	  0	Simbad	NED	LEDA
  13470	03 39 30.852	-18 41 17.34	  2.8	 2.5	 43	-3.7	 1.0	  25.00	17.01	 0.04	15.88	 0.04	16.76	 0.01	15.89	 0.01	34.919	35.194	   7.84	  12.76	  2.50	 4.63	 2.55	 4.08	11.67	 0.15	 9.74	 0.08	 0.51	 0.90	 8.69	 0.01	 8.00	 0.01	 7.79	 0.02	1	  0.09	     	0	  0.12	 0.02	0	   0.72	  0.06	0	   2.51	  0.25	  1	Simbad	NED	LEDA
  13495	03 40 07.104	-18 26 36.46	  1.5	 0.7	113	-1.1	 0.7	  24.00	     	     	18.35	 0.10	     	     	18.44	 0.04	      	34.179	       	  12.31	      	 3.00	     	 2.94	13.83	 0.08	12.06	 0.08	     	 0.84	11.25	 0.03	10.68	 0.03	10.48	 0.06	 	      	     	 	      	     	 	       	      	 	       	      	  1	Simbad	NED	LEDA
  13500	03 40 09.300	-35 37 28.24	  2.2	 1.4	 81	 9.9	 0.3	  27.00	15.21	 0.02	14.89	 0.02	15.38	 0.01	15.08	 0.01	35.690	35.641	  32.25	  32.46	  1.75	 1.86	 1.63	 1.78	13.35	 0.20	12.32	 0.08	     	     	 8.74	 0.01	 7.95	 0.02	 7.71	 0.02	1	  0.08	     	1	  0.10	     	0	   0.21	  0.03	0	   0.78	  0.12	  1	Simbad	NED	LEDA
  13505	03 40 11.856	-18 34 49.30	  5.8	 5.2	   	-4.5	 0.7	  29.00	15.92	 0.17	14.98	 0.06	15.83	 0.01	15.00	 0.01	35.481	35.677	  31.02	  52.49	  6.79	 5.06	 5.03	 4.38	10.42	 0.19	 8.63	 0.07	     	 0.97	 7.58	 0.02	 6.95	 0.02	 6.68	 0.03	0	  0.12	 0.03	1	  0.03	     	0	   0.14	  0.03	0	   0.48	  0.07	  1	Simbad	NED	LEDA
